Gene stable ID	Gene stable ID version	Gene name	NCBI gene (formerly Entrezgene) ID
ENSG00000167208	ENSG00000167208.16	SNX20	124460
ENSG00000166822	ENSG00000166822.13	TMEM170A	124491
ENSG00000181038	ENSG00000181038.14	METTL23	124512
ENSG00000176160	ENSG00000176160.11	HSF5	124535
ENSG00000153944	ENSG00000153944.12	MSI2	124540
ENSG00000157637	ENSG00000157637.13	SLC38A10	124565
ENSG00000171302	ENSG00000171302.17	CANT1	124583
ENSG00000291919	ENSG00000291919.1	CD300LB	124599
ENSG00000178789	ENSG00000178789.9	CD300LB	124599
ENSG00000182224	ENSG00000182224.12	CYB5D1	124637
ENSG00000262664	ENSG00000262664.3	OVCA2	124641
ENSG00000184619	ENSG00000184619.8	KRBA2	124751
ENSG00000184361	ENSG00000184361.13	SPATA32	124783
ENSG00000168517	ENSG00000168517.11	HEXIM2	124790
ENSG00000161654	ENSG00000161654.10	LSM12	124801
ENSG00000180329	ENSG00000180329.14	CCDC43	124808
ENSG00000176563	ENSG00000176563.10	CNTD1	124817
ENSG00000167080	ENSG00000167080.9	B4GALNT2	124872
ENSG00000167524	ENSG00000167524.17	RSKR	124923
ENSG00000063015	ENSG00000063015.21	SEZ6	124925
ENSG00000278550	ENSG00000278550.4	SLC43A2	124935
ENSG00000167703	ENSG00000167703.15	SLC43A2	124935
ENSG00000167740	ENSG00000167740.10	CYB5D2	124936
ENSG00000258315	ENSG00000258315.5	C17orf49	124944
ENSG00000180787	ENSG00000180787.6	ZFP3	124961
ENSG00000183018	ENSG00000183018.9	SPNS2	124976
ENSG00000178852	ENSG00000178852.16	EFCAB13	124989
ENSG00000159111	ENSG00000159111.13	MRPL10	124995
ENSG00000276021	ENSG00000276021.4	WDR81	124997
ENSG00000167716	ENSG00000167716.19	WDR81	124997
ENSG00000283293	ENSG00000283293.1	RN7SK	125050
ENSG00000167291	ENSG00000167291.16	TBC1D16	125058
ENSG00000183077	ENSG00000183077.16	AFMID	125061
ENSG00000183153	ENSG00000183153.7	GJD3	125111
ENSG00000175061	ENSG00000175061.20	SNHG29	125144
ENSG00000214941	ENSG00000214941.8	ZSWIM7	125150
ENSG00000284495	ENSG00000284495.2	MIEF2	125170
ENSG00000177427	ENSG00000177427.13	MIEF2	125170
ENSG00000154025	ENSG00000154025.16	SLC5A10	125206
ENSG00000177150	ENSG00000177150.13	FAM210A	125228
ENSG00000167210	ENSG00000167210.17	LOXHD1	125336
ENSG00000153391	ENSG00000153391.16	INO80C	125476
ENSG00000168234	ENSG00000168234.13	TTC39C	125488
ENSG00000160318	ENSG00000160318.6	CLDND2	125875
ENSG00000180257	ENSG00000180257.14	ZNF816	125893
ENSG00000178229	ENSG00000178229.8	ZNF543	125919
ENSG00000161847	ENSG00000161847.15	RAVER1	125950
ENSG00000174917	ENSG00000174917.9	MICOS13	125988
ENSG00000181029	ENSG00000181029.9	TRAPPC5	126003
ENSG00000174788	ENSG00000174788.10	PCP2	126006
ENSG00000273511	ENSG00000273511.4	OSCAR	126014
ENSG00000275644	ENSG00000275644.4	OSCAR	126014
ENSG00000274703	ENSG00000274703.4	OSCAR	126014
ENSG00000275551	ENSG00000275551.4	OSCAR	126014
ENSG00000278533	ENSG00000278533.4	OSCAR	126014
ENSG00000278378	ENSG00000278378.4	OSCAR	126014
ENSG00000276982	ENSG00000276982.4	OSCAR	126014
ENSG00000277088	ENSG00000277088.4	OSCAR	126014
ENSG00000275736	ENSG00000275736.4	OSCAR	126014
ENSG00000170909	ENSG00000170909.14	OSCAR	126014
ENSG00000198346	ENSG00000198346.11	ZNF813	126017
ENSG00000197044	ENSG00000197044.11	ZNF441	126068
ENSG00000177599	ENSG00000177599.13	ZNF491	126069
ENSG00000171295	ENSG00000171295.13	ZNF440	126070
ENSG00000173928	ENSG00000173928.4	SWSAP1	126074
ENSG00000183401	ENSG00000183401.12	CCDC159	126075
ENSG00000161677	ENSG00000161677.12	JOSD2	126119
ENSG00000161618	ENSG00000161618.10	ALDH16A1	126133
ENSG00000132259	ENSG00000132259.13	CNGA4	1262
ENSG00000142409	ENSG00000142409.6	ZNF787	126208
ENSG00000189144	ENSG00000189144.15	ZNF573	126231
ENSG00000166359	ENSG00000166359.11	WDR88	126248
ENSG00000176401	ENSG00000176401.6	EID2B	126272
ENSG00000185361	ENSG00000185361.9	TNFAIP8L1	126282
ENSG00000171970	ENSG00000171970.14	ZNF57	126295
ENSG00000167378	ENSG00000167378.10	IRGQ	126298
ENSG00000131116	ENSG00000131116.12	ZNF428	126299
ENSG00000173846	ENSG00000173846.13	PLK3	1263
ENSG00000172081	ENSG00000172081.14	MOB3A	126308
ENSG00000161091	ENSG00000161091.15	MFSD12	126321
ENSG00000179855	ENSG00000179855.9	GIPC3	126326
ENSG00000292058	ENSG00000292058.1	NDUFA11	126328
ENSG00000174886	ENSG00000174886.14	NDUFA11	126328
ENSG00000175489	ENSG00000175489.10	LRRC25	126364
ENSG00000180884	ENSG00000180884.10	ZNF792	126375
ENSG00000184162	ENSG00000184162.15	NR2C2AP	126382
ENSG00000282895	ENSG00000282895.2	RINL	126432
ENSG00000187994	ENSG00000187994.14	RINL	126432
ENSG00000064666	ENSG00000064666.15	CNN2	1265
ENSG00000160392	ENSG00000160392.14	C19orf47	126526
ENSG00000160117	ENSG00000160117.16	ANKLE1	126549
ENSG00000143458	ENSG00000143458.12	GABPB2	126626
ENSG00000280670	ENSG00000280670.3	CCDC163	126661
ENSG00000169291	ENSG00000169291.10	SHE	126669
ENSG00000175707	ENSG00000175707.10	KDF1	126695
ENSG00000173786	ENSG00000173786.17	CNP	1267
ENSG00000154429	ENSG00000154429.11	CCSAP	126731
ENSG00000169972	ENSG00000169972.13	PUSL1	126789
ENSG00000176022	ENSG00000176022.7	B3GALT6	126792
ENSG00000118432	ENSG00000118432.13	CNR1	1268
ENSG00000162779	ENSG00000162779.22	AXDND1	126859
ENSG00000173212	ENSG00000173212.5	MAB21L3	126868
ENSG00000169991	ENSG00000169991.11	IFFO2	126917
ENSG00000203811	ENSG00000203811.2	H3C14	126961
ENSG00000242689	ENSG00000242689.3	CNTF	1270
ENSG00000162650	ENSG00000162650.17	ATXN7L2	127002
ENSG00000143353	ENSG00000143353.12	LYPLAL1	127018
ENSG00000162623	ENSG00000162623.16	TYW3	127253
ENSG00000158109	ENSG00000158109.15	TPRG1L	127262
ENSG00000275125	ENSG00000275125.4	PRXL2B	127281
ENSG00000157870	ENSG00000157870.17	PRXL2B	127281
ENSG00000117010	ENSG00000117010.17	ZNF684	127396
ENSG00000116205	ENSG00000116205.14	TCEANC2	127428
ENSG00000122477	ENSG00000122477.14	LRRC39	127495
ENSG00000116514	ENSG00000116514.17	RNF19B	127544
ENSG00000185842	ENSG00000185842.16	DNAH14	127602
ENSG00000177535	ENSG00000177535.10	OR2B11	127623
ENSG00000203730	ENSG00000203730.3	TEDDM1	127670
ENSG00000197982	ENSG00000197982.14	C1orf122	127687
ENSG00000116885	ENSG00000116885.18	OSCP1	127700
ENSG00000142686	ENSG00000142686.8	C1orf216	127703
ENSG00000162543	ENSG00000162543.6	UBXN10	127733
ENSG00000143862	ENSG00000143862.8	ARL8A	127829
ENSG00000143858	ENSG00000143858.12	SYT2	127833
ENSG00000152332	ENSG00000152332.16	UHMK1	127933
ENSG00000197894	ENSG00000197894.12	ADH5	128
ENSG00000143633	ENSG00000143633.13	C1orf131	128061
ENSG00000271601	ENSG00000271601.4	LIX1L	128077
ENSG00000162814	ENSG00000162814.11	SPATA17	128153
ENSG00000187498	ENSG00000187498.16	COL4A1	1282
ENSG00000291754	ENSG00000291754.1	IQGAP3	128239
ENSG00000183856	ENSG00000183856.11	IQGAP3	128239
ENSG00000163382	ENSG00000163382.13	NAXE	128240
ENSG00000291381	ENSG00000291381.1	ARHGEF19	128272
ENSG00000142632	ENSG00000142632.17	ARHGEF19	128272
ENSG00000162910	ENSG00000162910.19	MRPL55	128308
ENSG00000285449	ENSG00000285449.1	H2BC26	128312
ENSG00000196890	ENSG00000196890.5	H2BC26	128312
ENSG00000156171	ENSG00000156171.15	DRAM2	128338
ENSG00000173947	ENSG00000173947.14	CIMAP3	128344
ENSG00000143110	ENSG00000143110.12	C1orf162	128346
ENSG00000197403	ENSG00000197403.5	OR6N1	128372
ENSG00000203705	ENSG00000203705.11	TATDN3	128387
ENSG00000134871	ENSG00000134871.19	COL4A2	1284
ENSG00000174365	ENSG00000174365.22	SNHG11	128439
ENSG00000197296	ENSG00000197296.6	FITM2	128486
ENSG00000149634	ENSG00000149634.5	SPATA25	128497
ENSG00000169031	ENSG00000169031.21	COL4A3	1285
ENSG00000149635	ENSG00000149635.3	OCSTAMP	128506
ENSG00000081052	ENSG00000081052.14	COL4A4	1286
ENSG00000124203	ENSG00000124203.7	ZNF831	128611
ENSG00000125875	ENSG00000125875.15	TBC1D20	128637
ENSG00000125900	ENSG00000125900.13	SIRPD	128646
ENSG00000149346	ENSG00000149346.15	SLX4IP	128710
ENSG00000197565	ENSG00000197565.17	COL4A6	1288
ENSG00000101421	ENSG00000101421.4	CHMP4B	128866
ENSG00000101464	ENSG00000101464.11	PIGU	128869
ENSG00000242259	ENSG00000242259.9	C22orf39	128977
ENSG00000183597	ENSG00000183597.16	TANGO2	128989
ENSG00000142156	ENSG00000142156.16	COL6A1	1291
ENSG00000100124	ENSG00000100124.15	ANKRD54	129138
ENSG00000162869	ENSG00000162869.16	PPP1R21	129285
ENSG00000186854	ENSG00000186854.11	TRABD2A	129293
ENSG00000163359	ENSG00000163359.17	COL6A3	1293
ENSG00000168890	ENSG00000168890.14	TMEM150A	129303
ENSG00000114270	ENSG00000114270.18	COL7A1	1294
ENSG00000163002	ENSG00000163002.13	NUP35	129401
ENSG00000163092	ENSG00000163092.22	XIRP2	129446
ENSG00000162971	ENSG00000162971.11	TYW5	129450
ENSG00000144214	ENSG00000144214.10	LYG1	129530
ENSG00000158411	ENSG00000158411.11	MITD1	129531
ENSG00000144535	ENSG00000144535.20	DIS3L2	129563
ENSG00000171812	ENSG00000171812.13	COL8A2	1296
ENSG00000134326	ENSG00000134326.12	CMPK2	129607
ENSG00000143797	ENSG00000143797.12	MBOAT2	129642
ENSG00000137413	ENSG00000137413.17	TAF8	129685
ENSG00000151353	ENSG00000151353.15	TMEM18	129787
ENSG00000049089	ENSG00000049089.15	COL9A2	1298
ENSG00000144152	ENSG00000144152.13	FBLN7	129804
ENSG00000277926	ENSG00000277926.4	NEU4	129807
ENSG00000204099	ENSG00000204099.12	NEU4	129807
ENSG00000155636	ENSG00000155636.16	RBM45	129831
ENSG00000163093	ENSG00000163093.12	BBS5	129880
ENSG00000154479	ENSG00000154479.13	CFAP210	129881
ENSG00000092758	ENSG00000092758.18	COL9A3	1299
ENSG00000123500	ENSG00000123500.10	COL10A1	1300
ENSG00000153086	ENSG00000153086.14	ACMSD	130013
ENSG00000163596	ENSG00000163596.17	ICA1L	130026
ENSG00000152102	ENSG00000152102.18	FAM168B	130074
ENSG00000258083	ENSG00000258083.2	OR9A4	130075
ENSG00000162944	ENSG00000162944.11	RFTN2	130132
ENSG00000162994	ENSG00000162994.16	CLHC1	130162
ENSG00000152056	ENSG00000152056.18	AP1S3	130340
ENSG00000186132	ENSG00000186132.15	C2orf76	130355
ENSG00000163082	ENSG00000163082.10	SGPP2	130367
ENSG00000183891	ENSG00000183891.6	TTC32	130502
ENSG00000144357	ENSG00000144357.18	UBR3	130507
ENSG00000155729	ENSG00000155729.13	KCTD18	130535
ENSG00000155749	ENSG00000155749.13	FLACC1	130540
ENSG00000163795	ENSG00000163795.14	ZNF513	130557
ENSG00000143891	ENSG00000143891.17	GALM	130589
ENSG00000204291	ENSG00000204291.12	COL15A1	1306
ENSG00000158552	ENSG00000158552.13	ZFAND2B	130617
ENSG00000152154	ENSG00000152154.12	TMEM178A	130733
ENSG00000144410	ENSG00000144410.5	CPO	130749
ENSG00000065618	ENSG00000065618.21	COL17A1	1308
ENSG00000150873	ENSG00000150873.12	C2orf50	130813
ENSG00000162976	ENSG00000162976.13	SLC66A3	130814
ENSG00000170417	ENSG00000170417.16	TMEM182	130827
ENSG00000293434	ENSG00000293434.1	AHSA2P	130872
ENSG00000153832	ENSG00000153832.12	FBXO36	130888
ENSG00000122085	ENSG00000122085.17	MTERF4	130916
ENSG00000159374	ENSG00000159374.18	M1AP	130951
ENSG00000160124	ENSG00000160124.9	MIX23	131076
ENSG00000105664	ENSG00000105664.11	COMP	1311
ENSG00000205981	ENSG00000205981.9	DNAJC19	131118
ENSG00000093010	ENSG00000093010.15	COMT	1312
ENSG00000122218	ENSG00000122218.17	COPA	1314
ENSG00000291501	ENSG00000291501.1	TRIM71	131405
ENSG00000206557	ENSG00000206557.6	TRIM71	131405
ENSG00000175182	ENSG00000175182.15	FAM131A	131408
ENSG00000163606	ENSG00000163606.11	CD200R1	131450
ENSG00000163528	ENSG00000163528.13	CHCHD4	131474
ENSG00000129083	ENSG00000129083.13	COPB1	1315
ENSG00000080200	ENSG00000080200.10	CRYBG3	131544
ENSG00000057019	ENSG00000057019.16	DCBLD2	131566
ENSG00000185112	ENSG00000185112.6	FAM43A	131583
ENSG00000067082	ENSG00000067082.15	KLF6	1316
ENSG00000163870	ENSG00000163870.16	TPRA1	131601
ENSG00000280516	ENSG00000280516.4	TMEM42	131616
ENSG00000169964	ENSG00000169964.8	TMEM42	131616
ENSG00000136868	ENSG00000136868.11	SLC31A1	1317
ENSG00000136867	ENSG00000136867.11	SLC31A2	1318
ENSG00000163645	ENSG00000163645.15	ERICH6	131831
ENSG00000198585	ENSG00000198585.12	NUDT16	131870
ENSG00000206384	ENSG00000206384.11	COL6A6	131873
ENSG00000114124	ENSG00000114124.3	GRK7	131890
ENSG00000206562	ENSG00000206562.12	METTL6	131965
ENSG00000156110	ENSG00000156110.15	ADK	132
ENSG00000279643	ENSG00000279643.3	TAMM41	132001
ENSG00000144559	ENSG00000144559.11	TAMM41	132001
ENSG00000163701	ENSG00000163701.19	IL17RE	132014
ENSG00000168237	ENSG00000168237.18	GLYCTK	132158
ENSG00000164088	ENSG00000164088.18	PPM1M	132160
ENSG00000179564	ENSG00000179564.4	LSMEM2	132228
ENSG00000178804	ENSG00000178804.8	H1-8	132243
ENSG00000145247	ENSG00000145247.12	OCIAD2	132299
ENSG00000151466	ENSG00000151466.12	SCLT1	132320
ENSG00000151470	ENSG00000151470.13	C4orf33	132321
ENSG00000107968	ENSG00000107968.10	MAP3K8	1326
ENSG00000189308	ENSG00000189308.11	LIN54	132660
ENSG00000163071	ENSG00000163071.11	SPATA18	132671
ENSG00000131143	ENSG00000131143.10	COX4I1	1327
ENSG00000174749	ENSG00000174749.6	FAM241A	132720
ENSG00000163281	ENSG00000163281.12	GNPDA2	132789
ENSG00000137449	ENSG00000137449.17	CPEB2	132864
ENSG00000173040	ENSG00000173040.13	EVC2	132884
ENSG00000291596	ENSG00000291596.1	COX5B	1329
ENSG00000135940	ENSG00000135940.7	COX5B	1329
ENSG00000157426	ENSG00000157426.14	AASDH	132949
ENSG00000163633	ENSG00000163633.12	C4orf36	132989
ENSG00000285458	ENSG00000285458.1	C4orf36	132989
ENSG00000148926	ENSG00000148926.10	ADM	133
ENSG00000163138	ENSG00000163138.19	PACRGL	133015
ENSG00000164038	ENSG00000164038.16	SLC9B2	133308
ENSG00000155542	ENSG00000155542.12	SETD9	133383
ENSG00000164509	ENSG00000164509.16	IL31RA	133396
ENSG00000170571	ENSG00000170571.12	EMB	133418
ENSG00000155846	ENSG00000155846.17	PPARGC1B	133522
ENSG00000164244	ENSG00000164244.21	PRRC1	133619
ENSG00000152620	ENSG00000152620.13	NADK2	133686
ENSG00000111775	ENSG00000111775.3	COX6A1	1337
ENSG00000152409	ENSG00000152409.9	JMY	133746
ENSG00000234511	ENSG00000234511.11	C5orf58	133874
ENSG00000164366	ENSG00000164366.4	CCDC127	133957
ENSG00000126267	ENSG00000126267.11	COX6B1	1340
ENSG00000150756	ENSG00000150756.14	ATPSCKMT	134145
ENSG00000248483	ENSG00000248483.7	POU5F2	134187
ENSG00000168724	ENSG00000168724.18	DNAJC21	134218
ENSG00000164284	ENSG00000164284.15	GRPEL2	134266
ENSG00000155858	ENSG00000155858.6	LSM11	134353
ENSG00000152359	ENSG00000152359.15	POC5	134359
ENSG00000164211	ENSG00000164211.13	STARD4	134429
ENSG00000134987	ENSG00000134987.13	WDR36	134430
ENSG00000170584	ENSG00000170584.11	NUDCD2	134492
ENSG00000164919	ENSG00000164919.11	COX6C	1345
ENSG00000164332	ENSG00000164332.8	UBLCP1	134510
ENSG00000172497	ENSG00000172497.9	ACOT12	134526
ENSG00000198944	ENSG00000198944.6	SOWAHA	134548
ENSG00000164403	ENSG00000164403.15	SHROOM1	134549
ENSG00000181904	ENSG00000181904.9	C5orf24	134553
ENSG00000161281	ENSG00000161281.11	COX7A1	1346
ENSG00000189007	ENSG00000189007.16	ADAT2	134637
ENSG00000112695	ENSG00000112695.13	COX7A2	1347
ENSG00000146243	ENSG00000146243.14	IRAK1BP1	134728
ENSG00000131174	ENSG00000131174.7	COX7B	1349
ENSG00000164506	ENSG00000164506.16	STXBP5	134957
ENSG00000128271	ENSG00000128271.22	ADORA2A	135
ENSG00000127184	ENSG00000127184.13	COX7C	1350
ENSG00000176340	ENSG00000176340.4	COX8A	1351
ENSG00000111912	ENSG00000111912.20	NCOA7	135112
ENSG00000111911	ENSG00000111911.7	HINT3	135114
ENSG00000112530	ENSG00000112530.13	PACRG	135138
ENSG00000112309	ENSG00000112309.11	B3GAT2	135152
ENSG00000154079	ENSG00000154079.6	SDHAF4	135154
ENSG00000006695	ENSG00000006695.12	COX10	1352
ENSG00000156535	ENSG00000156535.15	CD109	135228
ENSG00000146281	ENSG00000146281.6	PM20D2	135293
ENSG00000154548	ENSG00000154548.9	SRSF12	135295
ENSG00000166260	ENSG00000166260.13	COX11	1353
ENSG00000014919	ENSG00000014919.13	COX15	1355
ENSG00000047457	ENSG00000047457.14	CP	1356
ENSG00000232308	ENSG00000232308.4	MUCL3	135656
ENSG00000232251	ENSG00000232251.5	MUCL3	135656
ENSG00000257232	ENSG00000257232.1	MUCL3	135656
ENSG00000229284	ENSG00000229284.4	MUCL3	135656
ENSG00000168631	ENSG00000168631.14	MUCL3	135656
ENSG00000170425	ENSG00000170425.4	ADORA2B	136
ENSG00000197362	ENSG00000197362.15	ZNF786	136051
ENSG00000080618	ENSG00000080618.17	CPB2	1361
ENSG00000108582	ENSG00000108582.12	CPD	1362
ENSG00000266265	ENSG00000266265.4	KLF14	136259
ENSG00000109472	ENSG00000109472.14	CPE	1363
ENSG00000157703	ENSG00000157703.16	SVOPL	136306
ENSG00000105887	ENSG00000105887.11	MTPN	136319
ENSG00000155530	ENSG00000155530.4	LRGUK	136332
ENSG00000288292	ENSG00000288292.1	CLDN7	1366
ENSG00000181885	ENSG00000181885.18	CLDN7	1366
ENSG00000168303	ENSG00000168303.9	MPLKIP	136647
ENSG00000135678	ENSG00000135678.12	CPM	1368
ENSG00000146700	ENSG00000146700.9	SSC4D	136853
ENSG00000153790	ENSG00000153790.12	SPMIP4	136895
ENSG00000285098	ENSG00000285098.2	CLDN23	137075
ENSG00000253958	ENSG00000253958.2	CLDN23	137075
ENSG00000080819	ENSG00000080819.9	CPOX	1371
ENSG00000188343	ENSG00000188343.14	CIBAR1	137392
ENSG00000110090	ENSG00000110090.13	CPT1A	1374
ENSG00000155975	ENSG00000155975.10	VPS37A	137492
ENSG00000205560	ENSG00000205560.13	CPT1B	1375
ENSG00000157184	ENSG00000157184.7	CPT2	1376
ENSG00000156170	ENSG00000156170.14	NDUFAF6	137682
ENSG00000167904	ENSG00000167904.16	TMEM68	137695
ENSG00000174429	ENSG00000174429.4	ABRA	137735
ENSG00000203710	ENSG00000203710.12	CR1	1378
ENSG00000165071	ENSG00000165071.15	TMEM71	137835
ENSG00000147576	ENSG00000147576.17	ADHFE1	137872
ENSG00000215114	ENSG00000215114.10	UBXN2B	137886
ENSG00000197721	ENSG00000197721.17	CR1L	1379
ENSG00000158669	ENSG00000158669.11	GPAT4	137964
ENSG00000165046	ENSG00000165046.13	LETM2	137994
ENSG00000165102	ENSG00000165102.15	HGSNAT	138050
ENSG00000148411	ENSG00000148411.8	NACC2	138151
ENSG00000156017	ENSG00000156017.13	CARNMT1	138199
ENSG00000155621	ENSG00000155621.15	C9orf85	138241
ENSG00000165716	ENSG00000165716.11	DIPK1B	138311
ENSG00000095321	ENSG00000095321.18	CRAT	1384
ENSG00000122728	ENSG00000122728.6	TAF1L	138474
ENSG00000118260	ENSG00000118260.15	CREB1	1385
ENSG00000115966	ENSG00000115966.18	ATF2	1386
ENSG00000158079	ENSG00000158079.16	PTPDC1	138639
ENSG00000005339	ENSG00000005339.15	CREBBP	1387
ENSG00000164967	ENSG00000164967.10	RPP25L	138716
ENSG00000174038	ENSG00000174038.13	C9orf131	138724
ENSG00000234539	ENSG00000234539.9	ATF6B	1388
ENSG00000168468	ENSG00000168468.12	ATF6B	1388
ENSG00000228628	ENSG00000228628.8	ATF6B	1388
ENSG00000213676	ENSG00000213676.13	ATF6B	1388
ENSG00000111269	ENSG00000111269.3	CREBL2	1389
ENSG00000095794	ENSG00000095794.21	CREM	1390
ENSG00000179542	ENSG00000179542.16	SLITRK4	139065
ENSG00000177324	ENSG00000177324.14	BEND2	139105
ENSG00000123575	ENSG00000123575.9	FAM199X	139231
ENSG00000184675	ENSG00000184675.11	AMER1	139285
ENSG00000145708	ENSG00000145708.11	CRHBP	1393
ENSG00000155008	ENSG00000155008.16	APOOL	139322
ENSG00000165259	ENSG00000165259.14	HDX	139324
ENSG00000069509	ENSG00000069509.6	FUNDC1	139341
ENSG00000106113	ENSG00000106113.19	CRHR2	1395
ENSG00000094841	ENSG00000094841.14	UPRT	139596
ENSG00000213145	ENSG00000213145.10	CRIP1	1396
ENSG00000182809	ENSG00000182809.11	CRIP2	1397
ENSG00000160219	ENSG00000160219.12	GAB3	139716
ENSG00000189420	ENSG00000189420.9	ZFP92	139735
ENSG00000167193	ENSG00000167193.8	CRK	1398
ENSG00000147251	ENSG00000147251.16	DOCK11	139818
ENSG00000186767	ENSG00000186767.7	SPIN4	139886
ENSG00000099942	ENSG00000099942.13	CRKL	1399
ENSG00000127837	ENSG00000127837.10	AAMP	14
ENSG00000282608	ENSG00000282608.2	ADORA3	140
ENSG00000072832	ENSG00000072832.15	CRMP1	1400
ENSG00000148331	ENSG00000148331.12	ASB6	140459
ENSG00000183475	ENSG00000183475.13	ASB7	140460
ENSG00000177981	ENSG00000177981.11	ASB8	140461
ENSG00000102048	ENSG00000102048.16	ASB9	140462
ENSG00000196465	ENSG00000196465.11	MYL6B	140465
ENSG00000198816	ENSG00000198816.7	ZNF358	140467
ENSG00000071909	ENSG00000071909.19	MYO3B	140469
ENSG00000105982	ENSG00000105982.17	RNF32	140545
ENSG00000243811	ENSG00000243811.12	APOBEC3D	140564
ENSG00000154645	ENSG00000154645.14	CHODL	140578
ENSG00000198832	ENSG00000198832.11	SELENOM	140606
ENSG00000151414	ENSG00000151414.15	NEK7	140609
ENSG00000196867	ENSG00000196867.8	ZFP28	140612
ENSG00000196476	ENSG00000196476.12	C20orf96	140680
ENSG00000130584	ENSG00000130584.12	ZBTB46	140685
ENSG00000124091	ENSG00000124091.10	GCNT7	140687
ENSG00000197183	ENSG00000197183.15	NOL4L	140688
ENSG00000292233	ENSG00000292233.2	MROH8	140699
ENSG00000101353	ENSG00000101353.16	MROH8	140699
ENSG00000008405	ENSG00000008405.12	CRY1	1407
ENSG00000183260	ENSG00000183260.7	ABHD16B	140701
ENSG00000184992	ENSG00000184992.13	BRI3BP	140707
ENSG00000149639	ENSG00000149639.15	SOGA1	140710
ENSG00000101342	ENSG00000101342.10	TLDC2	140711
ENSG00000124227	ENSG00000124227.6	ANKRD60	140731
ENSG00000264364	ENSG00000264364.3	DYNLL2	140735
ENSG00000184182	ENSG00000184182.19	UBE2F	140739
ENSG00000226746	ENSG00000226746.2	SMCR5	140771
ENSG00000283741	ENSG00000283741.2	SMCR8	140775
ENSG00000176994	ENSG00000176994.11	SMCR8	140775
ENSG00000121671	ENSG00000121671.12	CRY2	1408
ENSG00000271303	ENSG00000271303.2	SRXN1	140809
ENSG00000125995	ENSG00000125995.16	ROMO1	140823
ENSG00000132801	ENSG00000132801.7	ZSWIM3	140831
ENSG00000170191	ENSG00000170191.5	NANP	140838
ENSG00000125975	ENSG00000125975.14	C20orf173	140873
ENSG00000042062	ENSG00000042062.13	RIPOR3	140876
ENSG00000277421	ENSG00000277421.3	ZNF280B	140883
ENSG00000275004	ENSG00000275004.4	ZNF280B	140883
ENSG00000198053	ENSG00000198053.12	SIRPA	140885
ENSG00000153914	ENSG00000153914.16	SREK1	140890
ENSG00000149646	ENSG00000149646.12	CNBD2	140894
ENSG00000125834	ENSG00000125834.13	STK35	140901
ENSG00000144843	ENSG00000144843.12	ADPRH	141
ENSG00000108255	ENSG00000108255.8	CRYBA1	1411
ENSG00000100122	ENSG00000100122.7	CRYBB1	1414
ENSG00000291087	ENSG00000291087.1	CRYBB2P1	1416
ENSG00000143799	ENSG00000143799.14	PARP1	142
ENSG00000197530	ENSG00000197530.13	MIB2	142678
ENSG00000162999	ENSG00000162999.13	DUSP19	142679
ENSG00000198569	ENSG00000198569.10	SLC34A3	142680
ENSG00000146809	ENSG00000146809.14	ASB15	142685
ENSG00000239388	ENSG00000239388.10	ASB14	142686
ENSG00000213139	ENSG00000213139.8	CRYGS	1427
ENSG00000156671	ENSG00000156671.15	SAMD8	142891
ENSG00000116791	ENSG00000116791.14	CRYZ	1429
ENSG00000204022	ENSG00000204022.9	LIPJ	142910
ENSG00000165832	ENSG00000165832.6	TRUB1	142940
ENSG00000102699	ENSG00000102699.6	PARP4	143
ENSG00000150054	ENSG00000150054.19	MPP7	143098
ENSG00000062485	ENSG00000062485.19	CS	1431
ENSG00000151532	ENSG00000151532.15	VTI1A	143187
ENSG00000112062	ENSG00000112062.12	MAPK14	1432
ENSG00000253626	ENSG00000253626.4	EIF5AL1	143244
ENSG00000165338	ENSG00000165338.17	HECTD2	143279
ENSG00000174721	ENSG00000174721.10	FGFBP3	143282
ENSG00000151893	ENSG00000151893.15	CACUL1	143384
ENSG00000124207	ENSG00000124207.17	CSE1L	1434
ENSG00000170743	ENSG00000170743.17	SYT9	143425
ENSG00000179241	ENSG00000179241.13	LDLRAD3	143458
ENSG00000184371	ENSG00000184371.14	CSF1	1435
ENSG00000166435	ENSG00000166435.17	XRRA1	143570
ENSG00000182578	ENSG00000182578.14	CSF1R	1436
